nodeID	nodeLabel	DNA_methylation_logFC	DNA_methylation_P.Value	GRN_logFC	GRN_P.Value	GRN_eigenvalue	GRN_Page_Rank	GRN_size	GRN_nes	GRN_pval	fPPI_Mutations_of_interest_vs_Group_control_diff	fPPI_Mutations_of_interest_vs_Group_control_p.val	Metabo_mean.diff	Metabo_pvalue	eigen_pchic
7485	frag_590039	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7486	frag_590041	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7487	frag_590047	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7488	frag_590048	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7489	frag_590050	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7490	frag_590052	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7491	frag_590054	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7492	frag_590058	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7493	frag_590059	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7494	frag_590060	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7495	frag_590061	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7496	frag_590062	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7497	frag_590063	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7498	frag_590064	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7499	frag_590065	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7500	frag_590066	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7501	frag_590068	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7502	frag_590069	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7503	frag_590070	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7504	frag_590071	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7505	frag_590073	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7506	frag_590074	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7507	frag_590075	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7508	frag_590076	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7509	frag_590078	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7510	frag_590079	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7511	frag_590080	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7512	frag_590082	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7513	frag_590084	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7514	frag_590085	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7515	frag_590086	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7516	frag_590089	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7517	frag_590090	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7518	frag_590092	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7519	frag_590093	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7520	frag_590094	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7521	frag_590095	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7522	frag_590096	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7523	frag_590097	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7524	frag_590100	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7525	frag_590101	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7526	frag_590102	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7527	frag_590103	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7528	frag_590104	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7529	frag_590105	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7530	frag_590106	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7531	frag_590107	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7532	frag_590108	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7533	frag_590109	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7534	frag_590110	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7535	frag_590111	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7536	frag_590112	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7537	frag_590113	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7538	frag_590114	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7539	frag_590117	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7540	frag_590118	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7541	frag_590119	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7542	frag_590120	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7543	frag_590126	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7544	frag_590127	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7545	frag_590128	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7546	frag_590129	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7547	frag_590130	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7548	frag_590138	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7549	frag_59015	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7550	frag_590191	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7551	frag_590192	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7552	frag_590194	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7553	frag_590198	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7554	frag_590199	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7555	frag_590200	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7556	frag_590201	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7557	frag_590202	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7558	frag_590203	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7559	frag_590204	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7560	frag_590205	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7561	frag_590206	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7562	frag_590268	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7563	frag_590269	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7564	frag_590844	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7565	frag_590845	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7566	frag_590847	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7567	frag_590861	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7568	frag_590862	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7569	frag_590863	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7570	frag_590865	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7571	frag_590866	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7572	frag_590867	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7573	frag_590873	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7574	frag_590877	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7575	frag_590879	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7576	frag_590880	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7577	frag_590881	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7578	frag_590882	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7579	frag_590887	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7580	frag_590888	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7581	frag_590890	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7582	frag_590892	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7583	frag_590957	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7584	frag_590958	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7585	frag_590959	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7586	frag_590961	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7587	frag_590974	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7588	frag_590976	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7589	frag_590977	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7590	frag_59104	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7591	frag_591046	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.38e-08
7592	frag_59105	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7593	frag_59106	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7594	frag_59107	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7595	frag_59108	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7596	frag_59109	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7597	frag_59111	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7598	frag_59126	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7599	frag_59127	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7600	frag_59128	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7601	frag_59129	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7602	frag_59130	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.00021
7603	frag_59150	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7604	frag_59187	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7605	frag_59197	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7606	frag_59198	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7607	frag_59199	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7608	frag_59200	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7609	frag_59201	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7610	frag_59202	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7611	frag_59203	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7612	frag_59204	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7613	frag_59205	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7614	frag_59207	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7615	frag_59210	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7616	frag_59211	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.00021
7617	frag_59212	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7618	frag_59237	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7619	frag_59238	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7620	frag_59239	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7621	frag_59240	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7622	frag_59241	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7623	frag_59242	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7624	frag_59243	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7625	frag_59245	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.00021
7626	frag_59246	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7627	frag_59247	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7628	frag_59248	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7629	frag_59249	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7630	frag_59250	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7631	frag_59251	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7632	frag_59252	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7633	frag_59253	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7634	frag_59254	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7635	frag_59255	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7636	frag_59256	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7637	frag_59257	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7638	frag_59258	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7639	frag_59259	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7640	frag_59260	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7641	frag_59262	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7642	frag_59264	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7643	frag_59265	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7644	frag_59266	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7645	frag_59267	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7646	frag_59269	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7647	frag_59271	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7648	frag_59273	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7649	frag_59274	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.2e-05
7650	frag_59308	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7651	frag_59310	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7652	frag_59311	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	0.000198
7653	frag_5937	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	8.83e-21
7654	frag_5939	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.24e-19
7655	frag_5941	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	6.84e-19
7656	frag_596330	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.02e-06
7657	frag_596335	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.21e-08
7658	frag_596336	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.21e-08
7659	frag_596364	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.02e-06
7660	frag_596426	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.4e-08
7661	frag_596449	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.02e-06
7662	frag_596453	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.4e-08
7663	frag_596454	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.05e-06
7664	frag_596460	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.05e-06
7665	frag_596462	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.05e-06
7666	frag_596468	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.02e-06
7667	frag_596469	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.02e-06
7668	frag_596471	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.02e-06
7669	frag_596475	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.4e-08
7670	frag_596492	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.81e-08
7671	frag_596502	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.81e-08
7672	frag_596503	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	4.21e-08
7673	frag_596531	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.18e-08
7674	frag_596536	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.18e-08
7675	frag_596538	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.18e-08
7676	frag_596540	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.18e-08
7677	frag_596542	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.18e-08
7678	frag_596776	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.81e-08
7679	frag_596777	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.81e-08
7680	frag_596783	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.81e-08
7681	frag_596821	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.18e-08
7682	frag_596822	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.18e-08
7683	frag_596826	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.18e-08
7684	frag_596827	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.18e-08
7685	frag_596831	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.18e-08
7686	frag_596833	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.18e-08
7687	frag_596888	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.82e-06
7688	frag_596942	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.98e-08
7689	frag_596944	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.18e-08
7690	frag_596985	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	1.18e-08
7691	frag_596987	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	2.98e-08
7692	frag_597927	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7693	frag_597932	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7694	frag_597958	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7695	frag_597959	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7696	frag_597960	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7697	frag_597962	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7698	frag_597964	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7699	frag_597965	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7700	frag_597966	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7701	frag_597967	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7702	frag_597968	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7703	frag_597971	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7704	frag_597972	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7705	frag_598017	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7706	frag_598018	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7707	frag_598019	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	5.86e-06
7708	frag_598024	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7709	frag_598223	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7710	frag_598229	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7711	frag_598231	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7712	frag_598233	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7713	frag_598234	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7714	frag_598235	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7715	frag_598237	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7716	frag_598238	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7717	frag_598239	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7718	frag_598240	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7719	frag_598241	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7720	frag_598242	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7721	frag_598243	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7722	frag_598244	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7723	frag_598245	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7724	frag_598246	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7725	frag_598247	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7726	frag_598248	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7727	frag_598249	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7728	frag_598250	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7729	frag_598251	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7730	frag_598252	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
7731	frag_598254	0	1	0	1	-0,01045008435012	-10,0111331994152	0	0	1	0	1	0	1	3.75e-08
