Regulator	Target	MI	pvalue
HDAC2	IFT81	0.6673676327351046	0.0
POU5F1	RASSF6	0.5842466261383483	0.018184724233354377
HDAC2	IFT74	0.7489306420068353	0.0
TAF7	FAM108B1	0.6491911953761481	3.938213563037252E-6
HDAC2	IFT46	0.6473562657655448	3.6387448609787043E-10
GATA1	UBXN2A	0.6338040009236432	2.0267808875651383E-7
E2F4	LOC643837	0.6539412956280098	3.938213563037252E-6
TBP	CCDC62	0.6764105326038167	0.0
GTF2F1	MRPS24	0.6434709582222271	3.938213563037252E-6
TBP	CCDC22	0.6594808427116905	3.938213563037252E-6
PHF8	FNDC5	0.6575307786285097	9.824611124642502E-9
GABPA	KRR1	0.6840422163334849	0.0
ESRRA	WISP2	0.6354582542624992	3.938213563037252E-6
SMC3	CCDC9	0.6383654481937044	0.0
SMC3	CCDC6	0.6221922003418325	3.938213563037252E-6
RCOR1	NRD1	0.5791215261875818	0.018184724233354377
SP2	STK4	0.6794693334605925	0.018184724233354377
HMGN3	XPNPEP1	0.5985694829446195	3.6387448609787043E-10
STAT5A	CD244	0.7296767807625222	0.0
ARID3A	TAS2R60	0.640031195847233	2.0267808875651383E-7
STAT5A	CD160	0.7034854220431016	0.0
KAT2A	KIF9	0.6210117227131505	0.0
ARID3A	TAS2R40	0.683354637097292	0.0
SP2	STYX	0.7132806747100018	0.0
ARID3A	TAS2R38	0.6284920653899401	0.0011875589665533148
GATA2	NEK9	0.6395084203965903	0.018184724233354377
TRIM28	SPG21	0.6278466127439873	9.824611124642502E-9
NFIC	OPTN	0.5948556159584879	0.0
ZNF274	MYO9A	0.6900005646717203	0.0
GTF3C2	ZC4H2	0.6604193597425695	0.0
NFE2	ATP1B1	0.6704330507018095	0.0011875589665533148
TRIM28	AKAP9	0.6115866114175397	0.018184724233354377
NFYB	PBRM1	0.6731333390021093	0.018184724233354377
SP2	TST	0.6242629556027389	3.6387448609787043E-10
TAF7	RNF182	0.6544073882333451	7.115492800746637E-5
POLR3A	OSGEP	0.613366079600707	0.018184724233354377
USF2	SLC18A1	0.661152250697535	2.0267808875651383E-7
GATA3	WNT8A	0.6623714554803228	7.115492800746637E-5
GTF3C2	ZBTB5	0.6398190596475782	3.938213563037252E-6
POU5F1	APBA2	0.6528220680253879	3.938213563037252E-6
TAF7	FBLIM1	0.5959222144450381	0.018184724233354377
ETS1	RNF160	0.7640344214012527	0.0
SP2	DNAJB1	0.663286426865149	0.0
GATA3	WNT11	0.6357513481002661	0.018184724233354377
USF2	ZKSCAN3	0.6900848606520026	0.018184724233354377
RCOR1	ATP2C1	0.7323916343971564	0.018184724233354377
RCOR1	NCF2	0.6559676792124567	0.0
TAF7	TBX18	0.6884167383049171	0.0
RUNX3	KIAA0020	0.7022137221674624	7.115492800746637E-5
USF2	MSRB3	0.6663141085689215	0.0011875589665533148
ESRRA	UCA1	0.6477497162781468	7.115492800746637E-5
USF1	GDI1	0.58835656454415	7.115492800746637E-5
KAT2B	EPB41L1	0.7703123518977778	0.0
TCF7L2	ZNF804B	0.6533802328065296	3.938213563037252E-6
CREB1	TDH	0.6691298493172932	3.938213563037252E-6
ARID3A	NUP214	0.6800360732354426	9.824611124642502E-9
SMC3	C13orf37	0.6472348647416483	2.0267808875651383E-7
ATF2	MED6	0.6569287494764844	0.0
ARID3A	NUP153	0.6597072213980726	0.0
KDM1A	AGPAT5	0.777233233788368	0.0
MYBL2	SEPT11	0.6924720825305184	0.0
CBX8	IRGQ	0.640398093379057	3.6387448609787043E-10
CREB1	TRO	0.6475318690585871	7.115492800746637E-5
SREBF1	LMAN2	0.6874428266801129	0.0011875589665533148
TRIM28	C1orf50	0.6754445424367918	9.824611124642502E-9
ELF1	LOC643008	0.6635351599499487	0.0
POLR3A	CCDC124	0.6126245419361316	0.0011875589665533148
POLR3A	CCDC112	0.6118335472929939	0.0011875589665533148
KDM1A	HMBOX1	0.6139292652174891	0.018184724233354377
CHD1	RNF24	0.7354627059662225	0.0
FOSL1	ABTB2	0.6262635031829411	7.115492800746637E-5
TAF7	SCARNA21	0.6394472930749473	9.824611124642502E-9
HDAC6	UBAC2	0.6442386694618423	3.6387448609787043E-10
SREBF2	HDAC11	0.6976539026622816	7.115492800746637E-5
BRCA1	CITED1	0.7426296980945969	0.0
ATF2	MBD6	0.6236905543340439	7.115492800746637E-5
MYBL2	FARSA	0.5943862721799054	7.115492800746637E-5
CHD1	LEPREL2	0.6610677002167951	7.115492800746637E-5
ELK1	PTPN21	0.6089365683848608	2.0267808875651383E-7
CHD1	APOBEC3B	0.6527610756783103	0.0
RCOR1	ATP5C1	0.6775760147306668	2.0267808875651383E-7
MAFF	MYL6	0.6247196376897631	2.0267808875651383E-7
USF1	NDC80	0.6531328455750266	3.938213563037252E-6
CBX3	DDX10	0.6739252739667232	0.0
TFAP2C	KTN1	0.6734022876259622	7.115492800746637E-5
HCFC1	TIMM17B	0.6609972215004695	3.938213563037252E-6
ZNF143	USP36	0.7121744704226224	0.0
SMC3	SLC38A10	0.6467145119848421	2.0267808875651383E-7
IRF3	ENTPD3	0.6204051753211675	0.0
ATF2	GOLGA5	0.7156238170914817	0.0011875589665533148
MAFF	MYOF	0.6383862464720702	3.6387448609787043E-10
ZNF143	USP25	0.6656785255335901	7.115492800746637E-5
TBL1XR1	LOC100272146	0.7118373154356465	0.018184724233354377
NR2C2	GCNT1	0.6987481699512413	3.938213563037252E-6
GTF3C2	FIBP	0.7111331074841778	0.0
GTF2F1	ATOX1	0.6235863911265375	0.0
GABPA	SMUG1	0.6553261846670796	0.0
CEBPB	JUND	0.6077522694718639	9.824611124642502E-9
RXRA	STRADB	0.6718559848046626	3.938213563037252E-6
ZC3H11A	ERCC4	0.6287982013209418	2.0267808875651383E-7
GTF2F1	ATP5S	0.712602662650565	0.0
GTF2F1	ATP5B	0.5982570768912655	7.115492800746637E-5
GABPA	OSBPL10	0.5845244845045385	0.0011875589665533148
MAX	NPEPPS	0.6342955910705557	0.0011875589665533148
H2AFZ	RACGAP1P	0.5727635492812463	0.018184724233354377
SP2	C14orf139	0.6518090120915566	0.018184724233354377
TAF7	VANGL2	0.7077757975258167	0.018184724233354377
HCFC1	C16orf13	0.6187141581507227	0.0
TAF7	C19orf52	0.6970003357519652	0.0011875589665533148
TFAP2C	C11orf58	0.6663318458133817	9.824611124642502E-9
TAF7	C19orf48	0.6735593639227512	0.0
TAF7	C19orf66	0.6594778822191713	0.0
FOXM1	FANCD2	0.6968612322262241	0.0
FLI1	C4orf29	0.6244113315093371	0.018184724233354377
SRF	TMBIM6	0.6081120584546237	0.018184724233354377
ATF2	MIAT	0.6778773388785189	0.0
TFAP2C	C5orf52	0.6944958179850512	0.0
CBX8	OR2G2	0.6241694217493331	2.0267808875651383E-7
TFAP2C	C5orf45	0.6936638836590149	0.018184724233354377
KAT2A	HDAC8	0.6555327569546195	0.0011875589665533148
IRF4	MS4A10	0.6650371169989853	2.0267808875651383E-7
MAFF	RBPJL	0.6094800977603005	0.0011875589665533148
CEBPZ	GABPA	0.681580901811216	0.0011875589665533148
SETDB1	DDX3Y	0.6170462727185559	0.018184724233354377
ELK1	SEC61A1	0.6061016176565427	7.115492800746637E-5
GATA1	LPCAT4	0.6229104489831978	0.018184724233354377
RCOR1	SLAIN1	0.632771960601048	0.018184724233354377
BDP1	WWC1	0.6325676120843845	0.0
CBX3	TARM1	0.649826815081177	0.018184724233354377
BDP1	DNAJC22	0.6292041654118264	0.0011875589665533148
BDP1	DNAJC21	0.6511249880571207	0.0
HCFC1	RNASEK	0.7148078076582559	0.018184724233354377
SMC3	UHRF1	0.6778880795110629	9.824611124642502E-9
WRNIP1	CDKAL1	0.6816945776986566	0.0
H2AFZ	NUP85	0.6260813763446265	9.824611124642502E-9
PML	CD82	0.7048753840829607	0.018184724233354377
SMARCC2	OTUD6B	0.6519286500773707	0.0
BDP1	C6orf81	0.6704368304058653	0.018184724233354377
GATA2	DYRK1B	0.6651416562109969	2.0267808875651383E-7
GTF3C2	ACSF3	0.70388820754118	3.938213563037252E-6
SP2	LEP	0.7051845151930402	0.0
STAT5A	PVRL3	0.7017740973623786	0.0
ATF2	MGAM	0.6120088616797024	0.0011875589665533148
SP1	TMPRSS6	0.6667837257268859	0.0
ZNF143	CNOT3	0.6190670613221966	7.115492800746637E-5
ESRRA	UBA5	0.6533906586030371	0.0
MYBL2	CXCR3	0.6498510966582609	0.0011875589665533148
GABPA	SMYD1	0.6577487922229386	0.0
CHD1	TCTEX1D4	0.6551639048517751	2.0267808875651383E-7
FOSL1	FOSB	0.6865043874856916	0.0
ARID3A	USP13	0.7034734763896571	2.0267808875651383E-7
ARID3A	USP11	0.762183132229245	7.115492800746637E-5
HDAC2	PAICS	0.7179867152999327	0.0
GTF3C2	ERI3	0.6618480654218397	3.6387448609787043E-10
KAT2A	NDUFS4	0.6574084238996969	0.0
KAT2A	NDUFS3	0.6332848014052744	0.0011875589665533148
TBP	KIAA0664P3	0.6309649067805154	3.938213563037252E-6
GTF3C2	OSGEPL1	0.6576159154209238	0.0
NFYB	CCDC91	0.6707770060692676	2.0267808875651383E-7
NFYB	CCDC78	0.6759223833252137	0.0
ARID3A	USP36	0.7094052717683463	7.115492800746637E-5
ARID3A	USP37	0.6664862555863529	3.938213563037252E-6
ARID3A	USP45	0.6636848530326859	0.0
ARID3A	USP49	0.6977135786372562	0.0
POU5F1	IPPK	0.6675525537903547	0.0
RNF2	CUL9	0.6289072408348066	0.018184724233354377
E2F6	AGGF1	0.6469388679146781	0.0011875589665533148
TAF1	ZNF787	0.6581619327633634	0.0
GATA3	CAMK4	0.7170468066440343	0.0
TAF1	ZNF775	0.6631701855823665	7.115492800746637E-5
NFYB	CCDC13	0.6115310090643401	0.0
NFYB	CCDC11	0.6403668809445089	0.018184724233354377
NFYB	CCDC52	0.637149404731371	0.018184724233354377
NFYB	KPNB1	0.6609865574290261	0.0011875589665533148
NFYB	CCDC41	0.7736702432153508	0.0
MAFF	RCOR1	0.6576823226554831	3.938213563037252E-6
GTF3C2	KIAA0090	0.7355218934224371	0.0
BRF1	RAB38	0.6558952528742078	0.018184724233354377
ZZZ3	TRIM27	0.682808373631293	3.938213563037252E-6
NFYB	CCDC58	0.6259505090478806	0.0
HMGN3	DNAJC22	0.6953408043340138	0.018184724233354377
KAT2B	CDC34	0.6247998571306216	0.0
GTF3C2	CLK2P	0.6738123538554994	0.018184724233354377
KAT2A	SNAI1	0.6234895732660093	0.018184724233354377
RUNX3	TSFM	0.6591034413527327	0.0011875589665533148
MEF2A	UBE2J2	0.6246217149221127	7.115492800746637E-5
KAT2B	CDC5L	0.583945810036962	7.115492800746637E-5
BCL11A	ARHGAP23	0.6113789628752239	0.018184724233354377
MAFF	MSI2	0.7036832975232633	0.0011875589665533148
BDP1	RPGRIP1L	0.6481765937631446	3.938213563037252E-6
CTCFL	C18orf55	0.6532155958856973	0.0
KAT2A	ACOT12	0.6746645423205183	0.018184724233354377
SMARCC1	SNED1	0.6608132103665885	9.824611124642502E-9
NFYB	TUBGCP3	0.6689339496632944	9.824611124642502E-9
GTF3C2	KIAA0195	0.6738476435880805	3.938213563037252E-6
ZC3H11A	TP53	0.6243648908861652	0.0
GTF3C2	KIAA0100	0.7251453132305803	0.0
ZC3H11A	ZNF204P	0.6118247371442822	0.0
POU5F1	STX1B	0.6489226143083646	2.0267808875651383E-7
NR2C2	IKBKB	0.5996438947202407	0.0011875589665533148
SMARCC2	CDKAL1	0.6827085618572092	3.938213563037252E-6
GTF3C2	ADAD1	0.6491474273156714	0.0011875589665533148
KAT2B	ATP6V1G1	0.6221299023082383	3.6387448609787043E-10
POLR2A	BAHD1	0.6634093880607587	9.824611124642502E-9
SP2	TAC1	0.6400795603970224	0.018184724233354377
ELK1	ATP5S	0.6720235524000455	7.115492800746637E-5
ZNF274	TTC23	0.7213898339571346	0.0
ZNF274	TTC14	0.6954080717983968	0.0011875589665533148
GABPA	SNX10	0.7087824499928982	0.0
BDP1	XPNPEP1	0.695867352032199	0.018184724233354377
MAFF	MPP7	0.6570292964756066	0.018184724233354377
CHD1	PABPN1L	0.6649326071072907	0.0
SP2	TAF4	0.6414917285048012	0.0
CEBPD	SAGE1	0.6428557990949382	7.115492800746637E-5
ZC3H11A	NUP85	0.6248309809139232	2.0267808875651383E-7
GTF3C2	SIAH3	0.6498619430812181	2.0267808875651383E-7
E2F6	KIAA1704	0.7035628107623141	2.0267808875651383E-7
KDM1A	GNPTAB	0.6466954933498315	3.938213563037252E-6
MAFF	ADARB1	0.7236295723624087	0.0
ESRRA	UQCRFS1	0.6147775061338939	9.824611124642502E-9
HDAC2	PALB2	0.6831955919239346	0.0
CREB1	PTCH1	0.61609101991466	7.115492800746637E-5
SMARCA4	TRAIP	0.719678143774027	7.115492800746637E-5
ZC3H11A	ABCF3	0.6149667442397213	0.018184724233354377
E2F6	UTS2D	0.6895329390650139	0.0
CCNT2	C3orf1	0.7494953169687933	0.0
CTCFL	MPHOSPH10	0.668619775035112	0.0
TFAP2C	LDHB	0.6311373295588077	0.0
MAFF	KIF1C	0.6540349398871462	0.0
E2F6	ROD1	0.7100492159111089	0.0
BDP1	XRN1	0.6022466073106783	0.0011875589665533148
GATA3	NLRC5	0.6713714884746168	2.0267808875651383E-7
TCF7L2	C13orf15	0.619259655594438	2.0267808875651383E-7
PHF8	DEGS2	0.6935630592641566	9.824611124642502E-9
ETS1	HSD17B13	0.5948205881070149	0.018184724233354377
TBL1XR1	IL11	0.6885474369531809	0.0011875589665533148
HDAC2	RNASEH2C	0.6521934256526134	0.0
MXI1	BAT2L2	0.659491084335624	7.115492800746637E-5
MAFF	MSR1	0.6862616190452214	0.0
CBX8	KAT2A	0.6600207247755154	0.018184724233354377
NFATC1	PLEKHO1	0.6349915908275428	0.0
CHD7	SUCLG1	0.6120289474290804	0.018184724233354377
NCOR1	TMIGD2	0.6346722121271723	3.938213563037252E-6
NFYB	MAPK8IP1	0.5853504020947645	7.115492800746637E-5
GABPA	SNRPC	0.6790719756282358	0.0011875589665533148
GABPA	SNRPG	0.7138348016077131	2.0267808875651383E-7
ZC3H11A	TJP3	0.6193424499940331	3.938213563037252E-6
BDP1	CNOT8	0.6314874112843295	7.115492800746637E-5
BDP1	CNOT3	0.7119747885584796	0.0
ARID3A	AQR	0.7609911612983934	0.018184724233354377
TAF1	BICD2	0.667586552635917	7.115492800746637E-5
PPARGC1A	PRMT2	0.6145021474327784	0.018184724233354377
CBX8	TDGF1	0.6802498921039226	7.115492800746637E-5
SMARCA4	ALKBH4	0.6241188590853416	9.824611124642502E-9
HDAC2	PAIP1	0.7196122075949956	2.0267808875651383E-7
GATA1	MAPK7	0.6560990516512414	0.018184724233354377
SP2	PYROXD2	0.607967552563661	9.824611124642502E-9
NFYB	TRYX3	0.6895625178044591	0.0
CCNT2	FBXL3	0.5883858315207853	0.018184724233354377
ZNF274	SUGT1P1	0.6694641362135302	7.115492800746637E-5
TRIM28	SEC24A	0.614958647197901	7.115492800746637E-5
POLR3A	DHX15	0.6363765890557506	0.0
CBX8	TSPAN5	0.6362153517633571	0.0011875589665533148
CBX8	LEPREL2	0.6864722697320087	0.0
MYBL2	C14orf109	0.6277149132836909	9.824611124642502E-9
GTF3C2	SCARF2	0.6479598988749783	9.824611124642502E-9
ARID3A	FRY	0.6909464819581949	0.0
SP4	SLC6A9	0.5812203570314518	0.0011875589665533148
GABPA	ANKRD49	0.6806183142200478	0.0
MYBL2	C14orf183	0.7733060672483578	0.0
GABPA	ANKRD53	0.7679385623777304	0.0
GTF3C2	SCARB2	0.6527467477460219	3.938213563037252E-6
SMARCA4	TRNP1	0.6656503103687624	0.0
POLR3A	DHX35	0.5969392912000557	0.0011875589665533148
POLR3A	DHX36	0.6457537544302698	3.6387448609787043E-10
USF1	NCOA1	0.6198282198842572	9.824611124642502E-9
NFIC	ABHD8	0.6144339024459899	0.018184724233354377
GABPA	ANKRD19	0.6944942963945713	0.018184724233354377
KAT2A	ZNF131	0.6278901980687862	0.0
KAT2A	ZNF134	0.6662347076158956	0.018184724233354377
KAT2A	ZNF167	0.6766967842372452	7.115492800746637E-5
KAT2A	ZNF181	0.6968287397098608	0.0
MXI1	FRMD4A	0.6562642118108547	0.0
ZC3H11A	ARL2BP	0.6288243071472869	0.018184724233354377
ZC3H11A	THBD	0.706779799373215	7.115492800746637E-5
UBTF	HMG20B	0.6148425467590564	7.115492800746637E-5
UBTF	HMG20A	0.6566939800027856	3.938213563037252E-6
WRNIP1	UBE2QL1	0.6374665263285538	3.938213563037252E-6
ZC3H11A	THY1	0.5978562640242502	7.115492800746637E-5
KAT2A	ZNF100	0.6608163810539582	3.938213563037252E-6
KAT2A	ZNF498	0.6972320796365756	0.0
BDP1	USP17	0.6168207524772487	3.938213563037252E-6
BDP1	USP13	0.6581630122290838	3.938213563037252E-6
TFAP2C	RPS28	0.6060172781021544	0.0011875589665533148
ARID3A	ECD	0.6287941158677864	3.938213563037252E-6
KDM1A	METTL9	0.6753572858419418	3.6387448609787043E-10
BDP1	USP45	0.6909439050006478	0.0
ZNF274	KIAA1919	0.6601092167732658	2.0267808875651383E-7
EP300	FAM105B	0.6618316409850314	3.938213563037252E-6
POLR3A	MKI67	0.6510113483408947	3.938213563037252E-6
CHD1	ZBP1	0.7010192358072119	0.0
BDP1	USP9Y	0.643382564079956	9.824611124642502E-9
GTF3C2	EXT2	0.6673143105119654	0.0
TRIM28	C11orf57	0.6883807818163823	7.115492800746637E-5
SMARCC2	TTC39C	0.6750863236065693	0.0
SMARCC2	TTC39B	0.6181499036341309	0.0011875589665533148
HSF1	MRPL35	0.6361524994720812	3.6387448609787043E-10
ATF2	MSL2	0.678532612525425	0.0
RNF2	COG1	0.6484722106509971	3.938213563037252E-6
TAF1	CYP2E1	0.6328026737938112	0.018184724233354377
BRF1	MORN1	0.60353793119056	7.115492800746637E-5
KAT2A	ZNF443	0.6674306212579663	0.0
GTF3C2	EXD3	0.6125631058467693	3.938213563037252E-6
KAT2A	ZNF462	0.6628311138180644	0.0
GTF2F1	LRDD	0.6864122342482287	7.115492800746637E-5
TBL1XR1	INVS	0.6692093694286169	9.824611124642502E-9
CBX3	SNRPD2	0.7353525699954121	2.0267808875651383E-7
ARID3A	EYS	0.6862259886763892	0.018184724233354377
CREB1	ALK	0.6221297851454999	0.0011875589665533148
CBX3	SNRPB2	0.5965035038309987	0.018184724233354377
BRCA1	RAB40A	0.6891403084947182	3.938213563037252E-6
ZC3H11A	AASDH	0.654554064448781	9.824611124642502E-9
CHD4	C14orf119	0.6528964935458134	3.6387448609787043E-10
E2F6	MRPL17	0.7166905952012393	0.0
E2F6	MRPL10	0.6570646652623275	0.018184724233354377
E2F6	MRPL46	0.6549077063796676	3.6387448609787043E-10
E2F6	MRPL32	0.6441155550904576	2.0267808875651383E-7
RCOR1	MTA1	0.686420731502031	7.115492800746637E-5
CHD4	FASTKD1	0.6511698287574157	7.115492800746637E-5
POU5F1	IL33	0.6684775308729682	7.115492800746637E-5
POU5F1	IL29	0.6241518694490519	0.0
PHF8	GTF3C1	0.6227269172701116	0.0
KAT2A	ZNF330	0.6406729408558158	9.824611124642502E-9
SUZ12	SNRNP70	0.6724577255371512	3.938213563037252E-6
ATF2	MTF2	0.6304977575312496	0.0011875589665533148
SMARCC2	SETMAR	0.6540343119570574	0.0011875589665533148
GATA3	GRAPL	0.6566813547098844	0.0
TAF1	ZNF417	0.7036047055838385	0.0
CCNT2	ANGPT1	0.6099723681047529	0.0
CHD1	ZHX3	0.6163814943029555	3.938213563037252E-6
ELF1	MMGT1	0.6845483117519728	0.0
GATA2	MYCN	0.6606193163885026	0.0011875589665533148
CHD7	HSP90AB1	0.592751111396878	0.018184724233354377
BCLAF1	GALNT6	0.6448713135550355	0.0
KAT2A	LARS	0.6813873039756234	0.018184724233354377
KAT2A	ZNF638	0.6568142670339319	2.0267808875651383E-7
KAT2A	ZNF629	0.6790379193539803	3.938213563037252E-6
SP1	THOC1	0.7309235696378158	0.0
KAT2A	ZNF667	0.6111496656334496	7.115492800746637E-5
POU5F1	GYLTL1B	0.6444885376419003	0.018184724233354377
GATA3	ARRDC4	0.6280700622870119	0.018184724233354377
E2F6	MRPS31	0.6528605973291587	3.938213563037252E-6
TAF1	ZNF335	0.6375497945415414	7.115492800746637E-5
ZNF274	KIAA1826	0.6719656954225824	0.0
GABPA	SNHG4	0.6718076472285227	3.938213563037252E-6
ARID3A	CNOT3	0.7413712890483579	0.0
ARID3A	CNOT2	0.6862663558034426	9.824611124642502E-9
KDM1A	ZRSR2	0.6465935085008513	0.0
ARID3A	CNOT6	0.6436909528811093	7.115492800746637E-5
H2AFZ	SFXN5	0.6974237696722877	3.6387448609787043E-10
TFAP2C	LLPH	0.6510362493147668	0.0
ZNF274	ZBTB33	0.6812136204220001	0.0
ZNF274	ZBTB10	0.6174288748378924	0.0011875589665533148
TAF1	C11orf20	0.6389040003351943	3.938213563037252E-6
ZNF274	ZBTB44	0.6566263086535455	3.938213563037252E-6
SUZ12	DIMT1L	0.6594764469797865	0.018184724233354377
HDAC2	RIOK2	0.6954279622535485	0.0011875589665533148
HDAC2	RIOK3	0.666998087930614	0.0011875589665533148
KAT2A	ZNF514	0.718491766681535	0.0
KAT2A	ZNF532	0.6956466523708966	0.0
KAT2A	ZNF554	0.6298483942770949	2.0267808875651383E-7
TAF1	ZNF256	0.6251907349541915	0.0
KAT2A	ZNF577	0.6709870155558424	0.0
CREBBP	CETN3	0.622325541549161	0.018184724233354377
KAT2A	ZNF567	0.6554044648624807	0.0
KAT2A	ZNF595	0.6629725184845696	0.0011875589665533148
IRF3	ACOT8	0.6154092048215175	9.824611124642502E-9
KAT2A	ZNF581	0.6919346196421697	2.0267808875651383E-7
CHD2	THYN1	0.7353380966805554	0.0011875589665533148
ARID3A	IDE	0.6678700156412641	0.018184724233354377
USF2	MTFR1	0.6315567424299438	0.0011875589665533148
ETS1	LINGO2	0.5884087537102354	0.0011875589665533148
NFYB	TRPT1	0.6840261255477376	0.0
SP2	TNS1	0.658009254220826	3.938213563037252E-6
SMC3	FBXO44	0.68121201510893	0.0
POLR3A	INPP5B	0.642196283098783	0.018184724233354377
KAT2A	ZNF883	0.6238397283024573	3.6387448609787043E-10
RUNX3	FKBP3	0.6182386220256669	0.0011875589665533148
HDAC2	RIMS1	0.7092834610449195	0.0
NCOR1	WDR46	0.7563030251567208	0.0011875589665533148
CHD1	PFDN2	0.6861688156854295	0.0
PRDM1	GRK5	0.561720592067153	0.0011875589665533148
EP300	MSTO1	0.6295211990042451	0.018184724233354377
CHD2	CSNK2A1P	0.6253309382515782	0.0
KAT2A	ZNF703	0.6665799808081739	9.824611124642502E-9
BRF2	GOT2	0.6765349142693419	0.018184724233354377
MYBL2	STIP1	0.6411265151836704	0.018184724233354377
BDP1	EEFSEC	0.645574758253937	7.115492800746637E-5
KAT2A	ZNF749	0.6598216133395539	3.6387448609787043E-10
KAT2A	ZNF772	0.6869434390437046	2.0267808875651383E-7
TAF1	ZNF451	0.6373866410486582	2.0267808875651383E-7
KDM1A	OLA1	0.6100070350945247	7.115492800746637E-5
HDAC2	PAAF1	0.6199413640429383	0.0
PML	BCL2	0.6331166582822202	7.115492800746637E-5
CEBPB	SMARCAL1	0.6455642025809822	7.115492800746637E-5
CCNT2	STX18	0.6696924933462234	3.6387448609787043E-10
BDP1	C18orf55	0.6426864829603967	0.018184724233354377
NFYB	CNOT6L	0.671371615195278	7.115492800746637E-5
GTF3C2	ADPGK	0.6481560533241365	3.938213563037252E-6
USF2	SLC9A8	0.6376279945918684	0.0011875589665533148
TFAP2C	RPL35	0.6707409033168495	7.115492800746637E-5
ESRRA	TMEM88B	0.689216124383854	0.0011875589665533148
ZNF274	KIAA1383	0.619667171182251	0.0
ELF1	FBXO11	0.629516947230714	3.938213563037252E-6
CTCFL	SSBP2	0.6470214812391452	7.115492800746637E-5
ELK1	VAMP2	0.6376991163653511	0.018184724233354377
HCFC1	DCI	0.6923155731467704	0.0011875589665533148
SP1	TMEM49	0.696080084852842	0.0011875589665533148
TFAP2C	RPL22	0.6904737967089811	9.824611124642502E-9
TFAP2C	RPL12	0.6053906834372207	2.0267808875651383E-7
ZC3H11A	KIAA1429	0.6486062359471776	7.115492800746637E-5
CEBPZ	PDS5A	0.622332881060618	7.115492800746637E-5
CEBPZ	PDS5B	0.6929331676823036	9.824611124642502E-9
RBBP5	FASTKD3	0.6250142542678447	2.0267808875651383E-7
CHD1	METTL2A	0.620471978206355	0.018184724233354377
FOXM1	CXCL13	0.6597571010945589	0.0
HDAC6	PLA2G15	0.6178825379161422	2.0267808875651383E-7
PML	C12orf11	0.6366629593796479	3.938213563037252E-6
BDP1	C18orf25	0.6264638256333631	0.0011875589665533148
GTF3C2	LONP1	0.6630020842302358	9.824611124642502E-9
MEF2C	PHF6	0.6311682617992228	2.0267808875651383E-7
ZNF274	KIAA1429	0.6900318065365555	9.824611124642502E-9
POLR3A	ACTL6A	0.5963946513477257	7.115492800746637E-5
NFYB	PARP2	0.6535980131690264	0.0
CHD4	IFT140	0.6743334361100021	7.115492800746637E-5
YY1	ARPC5L	0.617876062635745	0.018184724233354377
ZNF274	KRBA2	0.6559734460464592	2.0267808875651383E-7
SREBF1	UPK1B	0.607559524598458	0.0011875589665533148
GABPA	SMC1A	0.6863723992909968	0.0
RCOR1	CHMP4A	0.6610918638616503	0.018184724233354377
KAT2A	AK3L1	0.666265352376605	0.0
POLR3A	CLASP2	0.6212513493507641	0.0
MXI1	ARHGEF3	0.645067081798493	3.938213563037252E-6
GABPA	LTV1	0.6247053601544972	0.018184724233354377
CCNT2	AP1G2	0.6515953027478268	3.6387448609787043E-10
CCNT2	AP1G1	0.6199570339931056	9.824611124642502E-9
MEF2C	PIM1	0.6567546153443558	0.018184724233354377
HDAC6	MCM9	0.6218346988986334	0.018184724233354377
PHF8	TCP10	0.6570834149346092	0.0
KAT2A	POLR1A	0.6978341241537684	3.938213563037252E-6
KAT2A	POLR2D	0.6571009855951417	0.0
ZNF274	PARP12	0.6640849442312133	0.0
ZNF274	PARP10	0.646430636554176	9.824611124642502E-9
ZNF274	IWS1	0.7076264392595348	0.0
KAT2A	SOX14	0.6369218375173633	2.0267808875651383E-7
ZNF274	KIAA1257	0.6513349900016819	2.0267808875651383E-7
NCOR1	ZNF2	0.6589483892316434	7.115492800746637E-5
KDM4A	SOX14	0.650586226301101	3.938213563037252E-6
ZNF143	LRIG2	0.6278273252558615	0.018184724233354377
KDM1A	NME7	0.6658936416843992	0.0
RCOR1	OSBP	0.6874172117346775	2.0267808875651383E-7
FOXM1	AURKB	0.7181193245751885	0.0
ETS1	LAMP3	0.6864386643477495	7.115492800746637E-5
RBBP5	DOCK7	0.6980344527417486	0.018184724233354377
